557,-0.009,-0.014,-0.014,-0.018,-0.016,-0.014,-0.018,-0.018
558,-0.017,-0.017,-0.018,-0.021,-0.02,-0.018,-0.022,-0.021
559,-0.025,-0.02,-0.019,-0.024,-0.022,-0.02,-0.024,-0.022
560,-0.027,-0.021,-0.02,-0.024,-0.022,-0.02,-0.023,-0.021
561,-0.023,-0.02,-0.019,-0.022,-0.021,-0.018,-0.022,-0.02
562,-0.024,-0.021,-0.021,-0.024,-0.023,-0.02,-0.024,-0.022
563,-0.025,-0.023,-0.023,-0.027,-0.025,-0.022,-0.025,-0.023
564,-0.023,-0.021,-0.021,-0.025,-0.022,-0.021,-0.023,-0.021
565,-0.022,-0.019,-0.02,-0.022,-0.019,-0.018,-0.02,-0.019
566,-0.023,-0.019,-0.019,-0.021,-0.019,-0.018,-0.021,-0.02
567,-0.019,-0.018,-0.017,-0.021,-0.019,-0.018,-0.022,-0.021
568,-0.02,-0.019,-0.018,-0.021,-0.019,-0.02,-0.022,-0.021
569,-0.02,-0.017,-0.016,-0.02,-0.019,-0.019,-0.02,-0.02
570,-0.019,-0.017,-0.016,-0.019,-0.019,-0.018,-0.02,-0.019
571,-0.013,-0.014,-0.014,-0.017,-0.016,-0.015,-0.018,-0.015
572,-0.008,-0.01,-0.011,-0.013,-0.012,-0.01,-0.014,-0.011
573,-0.01,-0.012,-0.011,-0.014,-0.013,-0.011,-0.015,-0.011
574,-0.011,-0.015,-0.012,-0.016,-0.016,-0.013,-0.016,-0.013
575,-0.012,-0.016,-0.012,-0.018,-0.017,-0.015,-0.017,-0.016
576,-0.013,-0.015,-0.012,-0.017,-0.015,-0.013,-0.016,-0.016
577,-0.017,-0.015,-0.014,-0.017,-0.016,-0.014,-0.017,-0.016
578,-0.021,-0.017,-0.018,-0.019,-0.018,-0.017,-0.02,-0.017
579,-0.02,-0.019,-0.021,-0.022,-0.02,-0.019,-0.022,-0.019
580,-0.019,-0.017,-0.019,-0.021,-0.019,-0.017,-0.02,-0.017
581,-0.018,-0.017,-0.017,-0.02,-0.017,-0.015,-0.019,-0.016
582,-0.015,-0.017,-0.015,-0.019,-0.017,-0.016,-0.018,-0.017
583,-0.01,-0.017,-0.016,-0.02,-0.017,-0.017,-0.019,-0.018
584,-0.005,-0.017,-0.016,-0.02,-0.017,-0.017,-0.019,-0.018
585,-0.007,-0.014,-0.011,-0.016,-0.015,-0.013,-0.015,-0.014
586,-0.015,-0.012,-0.01,-0.014,-0.013,-0.01,-0.014,-0.012
587,-0.018,-0.01,-0.009,-0.011,-0.01,-0.008,-0.012,-0.01
588,-0.018,-0.009,-0.01,-0.01,-0.008,-0.007,-0.011,-0.008
589,-0.017,-0.008,-0.01,-0.009,-0.007,-0.007,-0.009,-0.008
590,-0.015,-0.007,-0.01,-0.009,-0.009,-0.008,-0.011,-0.009
591,-0.013,-0.009,-0.011,-0.012,-0.011,-0.009,-0.013,-0.011
592,-0.01,-0.01,-0.01,-0.012,-0.011,-0.009,-0.012,-0.011
593,-0.012,-0.012,-0.012,-0.014,-0.013,-0.011,-0.014,-0.014
594,-0.011,-0.011,-0.012,-0.014,-0.013,-0.011,-0.013,-0.014
595,-0.006,-0.01,-0.01,-0.014,-0.011,-0.01,-0.013,-0.013
596,0.004,-0.006,-0.006,-0.01,-0.008,-0.006,-0.009,-0.008
597,0.007,-0.004,-0.004,-0.006,-0.006,-0.004,-0.007,-0.005
598,0.002,-0.006,-0.007,-0.007,-0.006,-0.005,-0.008,-0.007
599,-0.006,-0.006,-0.008,-0.008,-0.006,-0.006,-0.009,-0.007
600,-0.011,-0.008,-0.008,-0.011,-0.009,-0.007,-0.011,-0.007
601,-0.009,-0.008,-0.006,-0.01,-0.008,-0.007,-0.01,-0.007
602,-0.005,-0.008,-0.005,-0.01,-0.008,-0.007,-0.009,-0.008
603,-0.003,-0.007,-0.007,-0.01,-0.007,-0.007,-0.008,-0.007
604,-0.009,-0.007,-0.006,-0.009,-0.007,-0.007,-0.008,-0.007
605,-0.009,-0.004,-0.003,-0.006,-0.005,-0.003,-0.006,-0.005
606,-0.002,0.001,0.001,-0.001,0.0,0.001,-0.002,-0.002
607,0.009,0.004,0.003,0.002,0.003,0.004,0.0,0.002
608,0.01,0.006,0.006,0.002,0.004,0.006,0.001,0.004
609,0.003,0.005,0.007,0.003,0.004,0.006,0.002,0.004
610,0.006,0.007,0.007,0.004,0.006,0.006,0.004,0.006
611,0.011,0.006,0.005,0.004,0.005,0.004,0.003,0.005
612,0.013,0.003,0.0,0.0,0.0,0.001,-0.001,0.001
613,0.005,0.0,0.0,-0.003,-0.002,0.0,-0.004,-0.002
614,-0.003,0.001,0.001,-0.002,-0.001,0.002,-0.002,0.001
615,-0.002,0.005,0.005,0.002,0.004,0.007,0.003,0.006
616,0.011,0.01,0.009,0.008,0.009,0.012,0.008,0.01
617,0.021,0.01,0.009,0.008,0.01,0.011,0.007,0.009
618,0.02,0.007,0.005,0.003,0.005,0.006,0.003,0.005
619,0.013,0.0,0.001,-0.003,0.001,0.001,-0.002,0.001
620,0.01,0.0,0.003,-0.001,0.001,0.002,-0.001,0.002
621,0.007,0.001,0.004,0.001,0.002,0.003,0.0,0.003
622,0.006,0.004,0.003,0.003,0.004,0.005,0.001,0.004
623,0.008,0.004,0.003,0.004,0.005,0.005,0.002,0.003
624,0.013,0.004,0.003,0.004,0.004,0.005,0.002,0.004
625,0.015,0.005,0.005,0.004,0.004,0.005,0.002,0.004
626,0.01,0.008,0.007,0.006,0.007,0.007,0.004,0.006
627,0.006,0.008,0.008,0.005,0.008,0.008,0.004,0.006
628,0.005,0.004,0.004,0.002,0.005,0.006,0.002,0.003
629,0.005,0.001,0.0,-0.001,0.001,0.002,0.0,0.001
630,0.004,0.001,-0.001,-0.002,-0.001,0.001,-0.001,0.0
631,0.005,0.002,0.001,0.0,0.001,0.003,0.001,0.001
632,0.007,0.005,0.004,0.004,0.004,0.006,0.003,0.003
633,0.01,0.008,0.006,0.007,0.007,0.009,0.006,0.006
634,0.005,0.01,0.008,0.008,0.01,0.011,0.007,0.009
635,0.001,0.01,0.007,0.008,0.008,0.01,0.006,0.008
636,0.001,0.009,0.009,0.008,0.007,0.009,0.006,0.008
637,0.006,0.008,0.009,0.006,0.007,0.008,0.005,0.007
638,0.008,0.007,0.01,0.005,0.007,0.008,0.005,0.007
639,0.015,0.006,0.009,0.005,0.006,0.008,0.004,0.007
640,0.023,0.004,0.005,0.003,0.004,0.006,0.002,0.005
641,0.027,0.004,0.003,0.001,0.004,0.004,0.001,0.003
642,0.02,0.002,0.001,0.001,0.003,0.003,0.0,0.003
643,0.015,0.002,0.002,0.002,0.002,0.004,0.0,0.003
644,0.011,0.004,0.005,0.004,0.004,0.007,0.002,0.004
645,0.008,0.007,0.01,0.007,0.008,0.01,0.005,0.008
646,0.006,0.01,0.01,0.007,0.009,0.011,0.007,0.01
647,0.004,0.008,0.006,0.004,0.007,0.009,0.005,0.007
648,0.007,0.007,0.006,0.004,0.007,0.009,0.005,0.008
649,0.013,0.009,0.01,0.008,0.01,0.011,0.008,0.011
650,0.018,0.011,0.011,0.01,0.011,0.013,0.01,0.012
651,0.014,0.01,0.007,0.008,0.008,0.011,0.008,0.01
652,0.008,0.008,0.004,0.005,0.006,0.008,0.006,0.007
653,0.003,0.01,0.007,0.007,0.008,0.01,0.007,0.009
654,0.011,0.013,0.012,0.009,0.011,0.012,0.008,0.011
655,0.023,0.015,0.016,0.011,0.013,0.014,0.01,0.014
656,0.025,0.011,0.012,0.007,0.01,0.011,0.007,0.01
657,0.016,0.004,0.004,0.001,0.004,0.005,0.002,0.003
658,0.008,0.003,0.001,0.001,0.003,0.004,0.0,0.001
659,0.001,0.005,0.002,0.004,0.005,0.006,0.002,0.004
660,-0.001,0.007,0.005,0.006,0.007,0.008,0.005,0.008
661,0.006,0.006,0.006,0.004,0.006,0.008,0.005,0.006
662,0.019,0.005,0.007,0.004,0.005,0.007,0.004,0.005
663,0.027,0.005,0.008,0.004,0.005,0.006,0.004,0.005
664,0.024,0.005,0.007,0.004,0.006,0.007,0.003,0.006
665,0.015,0.003,0.005,0.003,0.005,0.006,0.002,0.005
666,0.007,0.001,0.001,0.0,0.003,0.004,0.0,0.004
667,0.001,0.002,0.001,0.0,0.002,0.002,-0.001,0.003
668,0.004,0.004,0.005,0.002,0.003,0.004,0.0,0.003
669,0.012,0.007,0.01,0.007,0.006,0.008,0.003,0.006
670,0.018,0.008,0.011,0.007,0.007,0.011,0.005,0.007
671,0.017,0.006,0.009,0.007,0.005,0.009,0.005,0.007
672,0.016,0.007,0.009,0.007,0.006,0.009,0.005,0.007
673,0.019,0.011,0.012,0.01,0.011,0.012,0.008,0.011
674,0.015,0.012,0.012,0.01,0.012,0.013,0.009,0.011
675,0.006,0.009,0.008,0.007,0.009,0.01,0.007,0.007
676,0.001,0.007,0.005,0.004,0.006,0.007,0.004,0.004
677,0.005,0.005,0.004,0.003,0.004,0.005,0.002,0.004
678,0.01,0.003,0.004,0.002,0.003,0.003,0.0,0.003
679,0.022,0.005,0.005,0.003,0.004,0.004,0.0,0.003
680,0.035,0.006,0.005,0.003,0.005,0.005,0.0,0.004
681,0.04,0.007,0.006,0.006,0.006,0.007,0.003,0.005
682,0.028,0.006,0.007,0.006,0.006,0.007,0.003,0.005
683,0.021,0.006,0.007,0.007,0.007,0.007,0.004,0.006
684,0.022,0.007,0.007,0.007,0.008,0.008,0.004,0.007
685,0.021,0.007,0.006,0.008,0.008,0.01,0.006,0.008
686,0.012,0.01,0.009,0.011,0.009,0.013,0.008,0.01
687,0.01,0.012,0.011,0.012,0.011,0.013,0.01,0.012
688,0.016,0.013,0.013,0.01,0.012,0.012,0.009,0.012
689,0.012,0.01,0.011,0.007,0.009,0.009,0.006,0.009
690,0.003,0.006,0.007,0.003,0.006,0.006,0.003,0.006
691,0.005,0.009,0.009,0.007,0.009,0.009,0.007,0.008
692,0.016,0.013,0.012,0.011,0.011,0.013,0.01,0.012
693,0.024,0.013,0.012,0.011,0.01,0.013,0.009,0.012
694,0.022,0.01,0.009,0.008,0.007,0.009,0.006,0.009
695,0.015,0.007,0.007,0.005,0.005,0.007,0.002,0.004
696,0.013,0.009,0.008,0.007,0.007,0.009,0.004,0.006
697,0.019,0.01,0.009,0.008,0.009,0.011,0.006,0.009
698,0.026,0.011,0.009,0.008,0.01,0.01,0.008,0.012
699,0.024,0.007,0.004,0.004,0.005,0.006,0.004,0.007
700,0.016,0.003,0.001,0.0,0.001,0.002,0.0,0.003
701,0.007,0.001,0.001,-0.002,-0.001,0.002,-0.002,0.001
702,0.005,0.002,0.004,0.001,0.001,0.004,0.0,0.003
703,0.008,0.004,0.005,0.004,0.004,0.006,0.003,0.005
704,0.015,0.007,0.005,0.008,0.006,0.008,0.006,0.007
705,0.025,0.008,0.003,0.007,0.006,0.007,0.005,0.007
706,0.03,0.009,0.007,0.008,0.007,0.01,0.006,0.008
707,0.032,0.01,0.012,0.008,0.01,0.012,0.008,0.011
708,0.028,0.01,0.015,0.009,0.01,0.012,0.008,0.011
709,0.019,0.006,0.011,0.007,0.007,0.01,0.005,0.008
710,0.007,0.005,0.006,0.004,0.004,0.007,0.003,0.004
711,0.002,0.005,0.004,0.004,0.005,0.007,0.002,0.004
712,0.005,0.006,0.002,0.004,0.005,0.007,0.002,0.004
713,0.013,0.004,0.002,0.004,0.003,0.006,0.002,0.003
714,0.015,0.003,0.001,0.001,0.001,0.004,0.001,0.001
715,0.012,0.002,0.002,0.0,0.001,0.002,0.001,-0.001
716,0.015,0.002,0.004,0.001,0.002,0.003,0.001,0.002
717,0.02,0.001,0.005,0.003,0.003,0.005,0.001,0.002
718,0.02,0.002,0.005,0.004,0.005,0.006,0.001,0.004
719,0.015,0.004,0.003,0.003,0.005,0.006,0.003,0.004
720,0.008,0.007,0.003,0.003,0.005,0.005,0.002,0.005
721,0.01,0.006,0.003,0.003,0.005,0.005,0.002,0.003
722,0.008,0.005,0.004,0.002,0.002,0.005,0.001,0.003
723,0.005,0.005,0.004,0.003,0.003,0.004,0.002,0.004
724,0.0,0.002,0.003,-0.001,0.0,0.002,0.0,0.001
725,0.002,0.0,0.002,-0.002,-0.001,0.001,-0.002,0.0
726,0.001,-0.002,0.0,-0.004,-0.004,0.0,-0.005,-0.003
727,0.003,0.0,0.001,-0.002,-0.002,0.002,-0.004,-0.002
728,0.009,0.002,0.003,0.0,0.0,0.004,-0.001,0.001
729,0.017,0.003,0.004,0.001,0.002,0.005,0.0,0.002
730,0.016,0.002,0.003,0.001,0.001,0.003,-0.001,0.002
731,0.012,0.003,0.004,0.001,0.003,0.003,-0.001,0.002
732,0.011,0.006,0.007,0.004,0.006,0.008,0.002,0.005
733,0.009,0.006,0.006,0.003,0.004,0.007,0.002,0.003
734,0.005,0.001,-0.001,-0.001,-0.001,0.002,-0.003,-0.001
735,0.001,-0.004,-0.007,-0.005,-0.003,-0.002,-0.007,-0.004
736,-0.001,-0.005,-0.007,-0.006,-0.004,-0.003,-0.006,-0.003
737,0.0,-0.004,-0.006,-0.006,-0.004,-0.002,-0.005,-0.004
738,-0.003,-0.001,-0.002,-0.003,0.0,0.0,-0.002,-0.001
739,-0.009,0.003,0.0,0.0,0.003,0.004,0.0,0.003
740,-0.011,0.001,-0.002,-0.001,0.0,0.002,-0.003,0.001
741,-0.003,-0.001,-0.004,-0.002,-0.002,0.0,-0.005,-0.002
742,0.001,0.002,0.001,0.001,0.002,0.002,-0.002,0.001
743,0.006,0.002,0.003,0.001,0.002,0.004,0.0,0.002
744,0.01,-0.002,0.0,-0.004,-0.002,-0.001,-0.004,-0.001
745,0.01,-0.004,0.0,-0.006,-0.004,-0.003,-0.006,-0.003
746,-0.001,-0.005,0.0,-0.006,-0.004,-0.003,-0.006,-0.005
747,-0.004,-0.004,0.001,-0.005,-0.005,-0.004,-0.006,-0.004
748,-0.002,-0.001,0.003,-0.002,-0.001,-0.001,-0.002,0.0
749,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.002
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.001,-0.002,-0.004,-0.005,-0.004,-0.003,-0.003,-0.002
752,-0.007,-0.003,-0.005,-0.007,-0.006,-0.003,-0.007,-0.003
753,-0.009,-0.002,-0.003,-0.007,-0.006,-0.002,-0.008,-0.003
754,-0.004,-0.001,-0.002,-0.005,-0.004,-0.001,-0.006,-0.003
755,0.001,-0.001,-0.002,-0.005,-0.002,0.0,-0.005,-0.003
756,0.002,-0.005,-0.004,-0.007,-0.005,-0.003,-0.008,-0.006
757,0.003,-0.008,-0.006,-0.009,-0.007,-0.005,-0.01,-0.008
758,0.003,-0.006,-0.005,-0.008,-0.007,-0.004,-0.008,-0.007
759,0.001,-0.004,-0.006,-0.008,-0.006,-0.004,-0.007,-0.006
760,0.003,-0.002,-0.003,-0.004,-0.004,-0.002,-0.006,-0.005
761,0.006,-0.001,-0.002,-0.002,-0.001,0.001,-0.004,-0.003
762,0.005,-0.002,-0.001,-0.002,-0.003,0.0,-0.004,-0.002
763,0.006,-0.001,0.002,-0.002,-0.002,0.001,-0.003,0.001
764,0.01,0.005,0.007,0.003,0.003,0.005,0.001,0.005
765,0.016,0.007,0.008,0.006,0.007,0.007,0.005,0.006
766,0.016,0.004,0.004,0.003,0.004,0.004,0.003,0.004
767,0.017,0.002,0.003,0.001,0.001,0.003,0.0,0.002
768,0.017,0.004,0.006,0.004,0.004,0.007,0.003,0.006
769,0.015,0.002,0.006,0.003,0.004,0.005,0.004,0.005
770,0.011,-0.001,0.002,-0.001,0.0,0.001,-0.001,0.001
771,0.02,-0.001,0.0,-0.003,-0.001,0.0,-0.004,-0.001
772,0.021,-0.001,0.0,-0.002,0.0,0.0,-0.005,-0.002
773,0.023,-0.001,0.002,0.0,0.0,0.001,-0.003,-0.002
774,0.022,0.002,0.002,0.001,-0.001,0.0,-0.002,-0.001
775,0.028,0.002,0.003,0.002,0.002,0.002,0.001,0.001
776,0.016,-0.001,-0.001,-0.001,-0.001,0.002,-0.004,-0.001
777,0.012,-0.003,-0.006,-0.006,-0.003,-0.001,-0.006,-0.003
778,0.019,-0.001,-0.004,-0.005,-0.004,-0.002,-0.006,-0.002
779,0.025,0.002,0.0,-0.002,-0.001,0.0,-0.003,0.001
780,0.026,0.004,0.001,0.0,0.001,0.003,-0.003,0.003
781,0.022,0.007,0.002,0.001,0.006,0.005,0.0,0.006
782,0.021,0.011,0.007,0.006,0.011,0.008,0.005,0.009
783,0.016,0.013,0.009,0.007,0.013,0.011,0.007,0.011
784,0.018,0.007,0.005,0.002,0.006,0.006,0.003,0.005
785,0.016,0.0,0.002,-0.001,-0.001,0.002,0.002,0.002
786,0.013,-0.004,0.001,-0.001,-0.004,0.001,-0.001,-0.001
787,0.005,0.0,0.003,0.003,0.001,0.005,0.001,0.001
788,0.012,0.007,0.007,0.008,0.008,0.01,0.006,0.005
789,0.019,0.011,0.009,0.012,0.011,0.011,0.009,0.01
790,0.021,0.008,0.003,0.009,0.007,0.007,0.003,0.008
791,0.013,0.006,0.003,0.005,0.006,0.007,0.003,0.007
792,0.009,0.006,0.005,0.005,0.007,0.007,0.005,0.007
793,0.001,0.008,0.007,0.005,0.007,0.007,0.005,0.006
794,0.005,0.006,0.002,0.002,0.002,0.002,0.001,0.001
795,0.015,0.005,0.0,0.002,0.002,0.004,0.001,0.002
796,0.017,0.007,0.003,0.007,0.004,0.006,0.004,0.005
797,0.012,0.005,0.002,0.003,0.006,0.007,0.001,0.002
798,0.001,0.0,-0.002,-0.004,0.0,0.0,-0.006,-0.004
799,-0.005,-0.007,-0.01,-0.01,-0.006,-0.007,-0.012,-0.009
800,-0.011,-0.011,-0.014,-0.012,-0.011,-0.011,-0.012,-0.013
801,-0.006,-0.011,-0.012,-0.01,-0.011,-0.008,-0.012,-0.01
802,0.003,-0.005,-0.004,-0.004,-0.007,-0.002,-0.008,-0.003
803,0.01,0.002,0.005,0.003,0.002,0.004,-0.002,0.004
804,0.013,0.007,0.01,0.006,0.007,0.006,0.004,0.007
805,0.017,0.008,0.007,0.006,0.007,0.005,0.004,0.004
806,0.02,0.003,0.0,0.003,0.001,0.002,-0.002,-0.001
807,0.011,-0.002,-0.005,-0.006,-0.004,-0.002,-0.009,-0.005
808,0.006,-0.002,-0.005,-0.009,-0.006,-0.004,-0.012,-0.006
809,0.002,-0.005,-0.008,-0.009,-0.006,-0.004,-0.01,-0.008
810,0.001,-0.005,-0.006,-0.005,-0.004,-0.002,-0.005,-0.004
811,0.002,0.002,0.001,0.002,0.003,0.005,0.001,0.006
812,0.005,0.011,0.009,0.007,0.007,0.009,0.003,0.009
813,-0.001,0.008,0.009,0.004,0.004,0.008,0.0,0.006
814,-0.006,0.002,0.005,-0.003,0.001,0.003,-0.003,0.002
815,-0.005,-0.002,0.004,-0.003,0.001,0.0,-0.002,0.0
816,-0.001,0.0,0.002,-0.003,-0.001,-0.003,-0.004,-0.005
817,0.006,0.0,0.003,-0.002,-0.003,-0.001,-0.005,-0.005
818,0.004,-0.002,0.003,-0.003,-0.003,0.0,-0.003,-0.005
819,0.0,-0.005,0.0,-0.006,-0.002,-0.001,-0.004,-0.004
820,-0.006,-0.004,-0.005,-0.006,-0.003,-0.002,-0.004,-0.004
821,-0.008,-0.001,-0.002,-0.002,-0.001,0.0,-0.002,0.001
822,-0.01,0.008,0.007,0.009,0.008,0.009,0.007,0.009
823,0.004,0.015,0.015,0.017,0.018,0.019,0.015,0.017
824,0.012,0.012,0.011,0.013,0.014,0.015,0.012,0.012
825,0.012,-0.001,-0.002,0.001,0.0,0.002,-0.001,0.001
826,-0.001,-0.011,-0.013,-0.01,-0.012,-0.009,-0.012,-0.009
827,0.008,-0.011,-0.014,-0.011,-0.012,-0.01,-0.013,-0.01
828,0.028,-0.003,-0.005,-0.006,-0.004,-0.003,-0.006,-0.004
829,0.031,0.002,0.003,0.002,0.003,0.004,0.001,0.004
830,0.011,0.002,0.003,0.0,0.001,0.002,-0.001,0.001
831,-0.012,-0.006,-0.005,-0.009,-0.008,-0.006,-0.008,-0.007
832,-0.01,-0.008,-0.008,-0.014,-0.01,-0.007,-0.011,-0.009
833,0.008,-0.003,-0.004,-0.006,-0.001,0.0,-0.004,-0.001
834,0.028,0.008,0.006,0.009,0.014,0.011,0.009,0.013
835,0.023,0.009,0.009,0.013,0.013,0.013,0.011,0.014
836,0.018,0.003,0.005,0.004,0.002,0.006,0.002,0.004
837,0.009,-0.006,-0.002,-0.008,-0.009,-0.006,-0.011,-0.007
838,-0.006,-0.013,-0.008,-0.014,-0.012,-0.01,-0.02,-0.012
839,-0.016,-0.014,-0.01,-0.01,-0.009,-0.008,-0.016,-0.01
840,-0.008,-0.005,-0.003,0.001,0.001,0.0,-0.003,0.0
