359,0.0,0.003,0.003,0.004,0.004,-0.001,0.01,0.002,0.001,0.045,0.007,0.005,0.004,0.004,0.013,0.014,0.007,0.008,0.011,0.008,0.011,0.015,0.023,0.017,0.002,0.027,0.018,0.011,0.016,0.011,0.006,-0.034,0.005,0.004,0.001,0.016,0.004,0.004,0.001,0.012,0.003,0.003,0.01,0.004,0.016,0.013,0.017,0.001,0.018
360,0.001,0.003,0.006,0.003,0.004,-0.001,0.013,0.003,0.002,0.046,0.007,0.005,0.004,0.005,0.013,0.013,0.008,0.007,0.011,0.008,0.011,0.014,0.023,0.017,0.003,0.028,0.017,0.011,0.015,0.011,0.006,-0.035,0.005,0.005,0.003,0.015,0.005,0.006,0.003,0.013,0.003,0.004,0.01,0.004,0.017,0.012,0.016,0.001,0.02
361,0.001,0.004,0.007,0.005,0.004,0.0,0.015,0.005,0.003,0.047,0.007,0.005,0.004,0.006,0.014,0.014,0.008,0.009,0.012,0.009,0.011,0.015,0.023,0.016,0.003,0.028,0.018,0.012,0.015,0.012,0.008,-0.036,0.005,0.007,0.004,0.016,0.005,0.005,0.005,0.013,0.004,0.004,0.011,0.005,0.017,0.012,0.016,0.003,0.019
362,0.0,0.005,0.008,0.006,0.005,0.0,0.015,0.006,0.005,0.047,0.008,0.007,0.004,0.006,0.014,0.014,0.007,0.009,0.012,0.01,0.012,0.014,0.023,0.016,0.002,0.025,0.015,0.011,0.014,0.012,0.01,-0.036,0.006,0.009,0.005,0.016,0.006,0.002,0.004,0.012,0.004,0.004,0.011,0.005,0.016,0.011,0.017,0.005,0.018
363,0.001,0.004,0.007,0.006,0.006,0.0,0.013,0.005,0.004,0.047,0.008,0.008,0.004,0.005,0.014,0.014,0.009,0.009,0.011,0.009,0.012,0.015,0.022,0.016,0.003,0.025,0.016,0.011,0.014,0.011,0.009,-0.033,0.008,0.011,0.004,0.017,0.006,0.002,0.004,0.013,0.005,0.004,0.011,0.003,0.017,0.011,0.017,0.006,0.018
364,0.0,0.002,0.003,0.005,0.005,0.0,0.01,0.004,0.002,0.044,0.007,0.008,0.003,0.003,0.012,0.013,0.008,0.007,0.009,0.008,0.011,0.016,0.02,0.015,0.003,0.025,0.015,0.009,0.014,0.01,0.008,-0.029,0.008,0.011,0.003,0.016,0.004,0.003,0.005,0.013,0.004,0.005,0.011,0.002,0.018,0.011,0.016,0.008,0.02
365,-0.001,0.003,0.001,0.005,0.005,0.0,0.009,0.005,0.003,0.041,0.007,0.009,0.003,0.005,0.012,0.014,0.009,0.008,0.011,0.009,0.012,0.015,0.019,0.015,0.001,0.023,0.016,0.009,0.015,0.012,0.008,-0.026,0.007,0.011,0.005,0.017,0.005,0.006,0.007,0.012,0.004,0.006,0.012,0.003,0.017,0.014,0.016,0.008,0.021
366,-0.002,0.005,0.001,0.006,0.005,0.0,0.01,0.008,0.004,0.039,0.007,0.008,0.003,0.005,0.012,0.016,0.011,0.01,0.013,0.009,0.013,0.014,0.02,0.015,0.0,0.022,0.018,0.01,0.016,0.012,0.009,-0.027,0.007,0.009,0.007,0.019,0.006,0.005,0.008,0.012,0.005,0.007,0.013,0.005,0.015,0.016,0.018,0.007,0.022
367,-0.003,0.006,0.002,0.006,0.004,-0.001,0.012,0.006,0.005,0.038,0.007,0.007,0.003,0.005,0.013,0.017,0.011,0.012,0.015,0.009,0.013,0.012,0.019,0.014,-0.003,0.02,0.016,0.012,0.016,0.012,0.008,-0.03,0.007,0.008,0.006,0.018,0.006,0.003,0.007,0.011,0.004,0.007,0.013,0.006,0.014,0.015,0.019,0.005,0.02
368,-0.005,0.005,0.002,0.006,0.003,-0.001,0.012,0.003,0.006,0.04,0.006,0.006,0.003,0.005,0.012,0.016,0.011,0.012,0.013,0.008,0.011,0.01,0.019,0.011,-0.001,0.021,0.016,0.011,0.015,0.01,0.006,-0.032,0.007,0.008,0.005,0.017,0.005,0.002,0.007,0.012,0.003,0.005,0.012,0.004,0.015,0.011,0.019,0.005,0.019
369,-0.004,0.005,0.003,0.006,0.004,0.0,0.013,0.003,0.007,0.041,0.007,0.007,0.003,0.005,0.013,0.015,0.011,0.012,0.012,0.008,0.011,0.01,0.018,0.01,-0.001,0.022,0.016,0.012,0.013,0.01,0.006,-0.033,0.008,0.011,0.006,0.016,0.004,0.003,0.006,0.012,0.003,0.005,0.012,0.004,0.017,0.011,0.019,0.006,0.019
370,-0.003,0.003,0.005,0.006,0.005,0.001,0.014,0.005,0.006,0.039,0.007,0.008,0.003,0.005,0.012,0.014,0.01,0.012,0.011,0.008,0.011,0.009,0.018,0.01,0.001,0.022,0.014,0.011,0.012,0.009,0.005,-0.035,0.008,0.01,0.005,0.016,0.004,0.006,0.004,0.011,0.003,0.004,0.012,0.004,0.017,0.011,0.017,0.005,0.019
371,-0.001,0.003,0.006,0.006,0.005,0.002,0.015,0.008,0.006,0.039,0.007,0.008,0.003,0.004,0.012,0.013,0.011,0.012,0.011,0.008,0.011,0.008,0.018,0.01,0.004,0.019,0.012,0.01,0.012,0.01,0.005,-0.035,0.008,0.009,0.005,0.015,0.006,0.006,0.002,0.012,0.003,0.004,0.013,0.005,0.017,0.012,0.016,0.003,0.02
372,0.0,0.003,0.007,0.005,0.005,0.001,0.014,0.007,0.005,0.039,0.006,0.007,0.003,0.003,0.012,0.013,0.011,0.011,0.012,0.009,0.012,0.007,0.018,0.01,0.003,0.017,0.01,0.01,0.012,0.011,0.007,-0.034,0.007,0.008,0.004,0.015,0.006,0.005,0.003,0.013,0.003,0.003,0.013,0.004,0.018,0.012,0.016,0.002,0.019
373,-0.001,0.003,0.007,0.005,0.004,-0.001,0.011,0.006,0.005,0.036,0.005,0.006,0.002,0.003,0.01,0.012,0.01,0.009,0.012,0.008,0.01,0.005,0.017,0.009,0.002,0.016,0.009,0.007,0.01,0.01,0.007,-0.032,0.005,0.007,0.004,0.014,0.005,0.002,0.003,0.012,0.002,0.003,0.012,0.002,0.016,0.011,0.015,0.001,0.018
374,-0.002,0.004,0.007,0.004,0.004,-0.002,0.013,0.003,0.006,0.034,0.005,0.006,0.002,0.003,0.011,0.013,0.009,0.008,0.012,0.009,0.011,0.005,0.017,0.008,0.0,0.014,0.009,0.007,0.01,0.009,0.007,-0.03,0.004,0.007,0.006,0.013,0.005,0.0,0.003,0.011,0.002,0.005,0.011,0.003,0.016,0.011,0.016,0.0,0.017
375,-0.003,0.004,0.006,0.005,0.004,-0.001,0.015,0.003,0.005,0.032,0.005,0.006,0.001,0.002,0.011,0.013,0.006,0.007,0.013,0.009,0.012,0.004,0.015,0.009,0.001,0.011,0.008,0.006,0.01,0.009,0.007,-0.031,0.003,0.006,0.007,0.013,0.005,0.001,0.003,0.009,0.0,0.005,0.012,0.003,0.017,0.011,0.016,0.001,0.016
376,-0.003,0.005,0.007,0.006,0.005,-0.001,0.017,0.003,0.005,0.033,0.005,0.006,0.001,0.002,0.012,0.013,0.005,0.007,0.013,0.009,0.011,0.003,0.014,0.009,0.001,0.011,0.007,0.005,0.009,0.01,0.007,-0.032,0.003,0.004,0.007,0.012,0.005,0.002,0.002,0.008,-0.001,0.006,0.012,0.003,0.015,0.01,0.015,0.001,0.015
377,-0.002,0.006,0.007,0.007,0.006,-0.001,0.015,0.005,0.005,0.035,0.005,0.007,0.001,0.003,0.012,0.013,0.006,0.007,0.013,0.008,0.01,0.004,0.013,0.009,0.001,0.014,0.008,0.006,0.008,0.01,0.008,-0.032,0.004,0.004,0.005,0.012,0.005,0.004,0.003,0.011,0.0,0.006,0.012,0.002,0.017,0.01,0.014,0.003,0.016
378,-0.001,0.007,0.006,0.007,0.006,0.001,0.012,0.007,0.005,0.034,0.005,0.006,0.0,0.003,0.011,0.013,0.007,0.006,0.012,0.007,0.009,0.005,0.013,0.009,0.003,0.017,0.01,0.005,0.007,0.009,0.008,-0.03,0.005,0.005,0.005,0.013,0.004,0.005,0.002,0.012,0.001,0.004,0.011,0.001,0.016,0.009,0.014,0.002,0.017
379,-0.001,0.007,0.005,0.008,0.006,0.001,0.012,0.006,0.006,0.035,0.006,0.006,0.0,0.003,0.012,0.013,0.008,0.008,0.012,0.006,0.009,0.008,0.015,0.008,0.004,0.018,0.012,0.006,0.009,0.008,0.007,-0.028,0.007,0.008,0.005,0.015,0.005,0.004,0.004,0.014,0.003,0.004,0.01,0.002,0.016,0.008,0.016,0.004,0.018
380,-0.002,0.006,0.003,0.008,0.006,0.002,0.014,0.006,0.005,0.036,0.006,0.007,0.002,0.003,0.011,0.012,0.009,0.009,0.011,0.007,0.01,0.008,0.015,0.008,0.005,0.017,0.013,0.007,0.009,0.008,0.009,-0.027,0.009,0.011,0.005,0.015,0.004,0.005,0.008,0.015,0.004,0.003,0.01,0.002,0.014,0.008,0.016,0.004,0.019
381,-0.003,0.004,0.004,0.007,0.005,0.001,0.016,0.005,0.005,0.036,0.006,0.007,0.002,0.002,0.012,0.011,0.006,0.008,0.011,0.008,0.01,0.007,0.014,0.008,0.004,0.016,0.012,0.006,0.008,0.009,0.009,-0.03,0.007,0.009,0.007,0.013,0.004,0.006,0.007,0.013,0.001,0.005,0.01,0.001,0.013,0.009,0.015,0.002,0.018
382,-0.003,0.003,0.005,0.005,0.005,0.001,0.015,0.005,0.005,0.035,0.006,0.008,0.002,0.002,0.012,0.011,0.006,0.006,0.01,0.008,0.01,0.006,0.012,0.008,0.002,0.015,0.01,0.005,0.007,0.01,0.008,-0.032,0.004,0.008,0.007,0.011,0.004,0.007,0.005,0.012,-0.001,0.006,0.012,0.001,0.015,0.01,0.013,0.0,0.017
383,-0.003,0.003,0.004,0.005,0.004,-0.001,0.01,0.003,0.004,0.031,0.005,0.007,0.001,0.002,0.01,0.01,0.005,0.004,0.009,0.008,0.01,0.005,0.011,0.008,0.0,0.013,0.007,0.002,0.006,0.009,0.005,-0.032,0.002,0.006,0.006,0.01,0.004,0.003,0.0,0.011,-0.004,0.004,0.011,0.0,0.014,0.009,0.015,-0.004,0.014
384,-0.004,0.004,0.003,0.006,0.004,-0.002,0.008,0.002,0.003,0.029,0.004,0.006,0.0,0.002,0.009,0.01,0.007,0.005,0.008,0.007,0.009,0.005,0.012,0.007,-0.002,0.011,0.006,0.002,0.007,0.007,0.003,-0.033,0.002,0.005,0.004,0.01,0.004,0.0,-0.001,0.009,-0.004,0.004,0.009,0.0,0.011,0.009,0.016,-0.002,0.012
385,-0.005,0.004,0.003,0.006,0.003,-0.003,0.01,0.003,0.003,0.031,0.003,0.006,-0.001,0.001,0.009,0.009,0.008,0.006,0.008,0.006,0.008,0.007,0.013,0.006,-0.001,0.012,0.007,0.003,0.006,0.005,0.003,-0.032,0.004,0.006,0.002,0.012,0.003,-0.001,0.002,0.009,-0.001,0.002,0.008,-0.001,0.009,0.008,0.016,0.001,0.014
386,-0.004,0.004,0.005,0.005,0.004,-0.003,0.012,0.002,0.004,0.032,0.003,0.006,-0.002,0.001,0.01,0.008,0.007,0.006,0.007,0.005,0.008,0.008,0.012,0.006,0.0,0.011,0.009,0.003,0.006,0.005,0.004,-0.033,0.003,0.007,0.003,0.014,0.002,-0.001,0.003,0.009,0.0,0.004,0.007,-0.001,0.011,0.009,0.016,0.002,0.014
387,-0.004,0.004,0.005,0.005,0.004,-0.001,0.013,0.002,0.004,0.032,0.003,0.006,-0.001,0.001,0.011,0.009,0.006,0.006,0.007,0.005,0.008,0.006,0.013,0.006,0.0,0.011,0.009,0.003,0.007,0.007,0.006,-0.032,0.002,0.007,0.004,0.013,0.003,0.0,0.001,0.009,0.001,0.004,0.008,-0.001,0.012,0.01,0.015,0.002,0.015
388,-0.006,0.004,0.004,0.005,0.004,-0.002,0.011,0.002,0.003,0.032,0.003,0.006,0.0,0.001,0.01,0.011,0.005,0.007,0.009,0.005,0.009,0.004,0.013,0.006,0.0,0.009,0.007,0.003,0.007,0.007,0.007,-0.032,0.003,0.007,0.004,0.011,0.003,-0.001,0.0,0.009,-0.001,0.003,0.009,0.0,0.011,0.01,0.014,0.001,0.013
389,-0.004,0.005,0.002,0.006,0.005,-0.003,0.009,0.002,0.004,0.029,0.005,0.007,0.001,0.002,0.01,0.013,0.006,0.008,0.012,0.007,0.01,0.004,0.014,0.007,0.0,0.008,0.008,0.006,0.01,0.009,0.007,-0.033,0.004,0.005,0.006,0.01,0.004,0.0,0.001,0.007,-0.003,0.004,0.011,0.002,0.01,0.011,0.013,0.0,0.013
390,-0.004,0.004,0.0,0.006,0.005,-0.004,0.011,0.001,0.003,0.03,0.005,0.007,0.002,0.002,0.01,0.013,0.008,0.01,0.012,0.008,0.011,0.004,0.014,0.007,-0.001,0.009,0.009,0.008,0.01,0.008,0.006,-0.034,0.005,0.004,0.007,0.012,0.005,-0.001,0.002,0.009,-0.003,0.004,0.012,0.003,0.01,0.01,0.015,0.001,0.014
391,-0.002,0.004,0.002,0.005,0.006,-0.003,0.013,0.0,0.004,0.03,0.006,0.007,0.002,0.002,0.011,0.013,0.01,0.011,0.011,0.008,0.011,0.005,0.014,0.009,-0.001,0.011,0.009,0.008,0.01,0.009,0.004,-0.034,0.005,0.004,0.007,0.013,0.005,0.001,0.003,0.011,-0.003,0.003,0.012,0.004,0.013,0.012,0.016,0.0,0.016
392,-0.001,0.005,0.005,0.006,0.006,0.0,0.016,0.002,0.004,0.033,0.006,0.007,0.001,0.002,0.012,0.012,0.011,0.012,0.01,0.008,0.012,0.006,0.015,0.009,-0.001,0.015,0.009,0.009,0.011,0.009,0.004,-0.032,0.004,0.006,0.007,0.014,0.006,0.003,0.001,0.012,0.0,0.003,0.012,0.005,0.015,0.012,0.019,0.001,0.017
393,-0.003,0.006,0.007,0.007,0.006,0.002,0.014,0.003,0.005,0.035,0.005,0.007,0.001,0.003,0.011,0.011,0.011,0.011,0.01,0.007,0.01,0.008,0.016,0.009,0.0,0.017,0.011,0.008,0.01,0.007,0.006,-0.03,0.007,0.008,0.005,0.014,0.005,0.005,0.004,0.014,0.003,0.004,0.01,0.004,0.016,0.01,0.019,0.003,0.018
394,-0.005,0.004,0.005,0.007,0.006,-0.001,0.011,0.002,0.005,0.034,0.005,0.007,0.001,0.003,0.01,0.009,0.006,0.007,0.009,0.006,0.009,0.006,0.013,0.009,0.001,0.016,0.009,0.004,0.008,0.007,0.009,-0.029,0.007,0.008,0.004,0.012,0.004,0.004,0.004,0.013,0.001,0.005,0.009,0.001,0.014,0.008,0.015,0.003,0.017
395,-0.007,0.001,0.003,0.006,0.005,-0.004,0.009,0.0,0.004,0.031,0.004,0.006,0.0,0.002,0.009,0.008,0.003,0.003,0.008,0.006,0.008,0.005,0.01,0.009,0.002,0.013,0.007,0.001,0.005,0.006,0.01,-0.03,0.005,0.006,0.003,0.011,0.004,0.003,0.004,0.011,-0.001,0.004,0.009,-0.001,0.013,0.008,0.014,0.004,0.016
396,-0.008,0.002,0.003,0.006,0.004,-0.004,0.009,0.0,0.003,0.027,0.004,0.005,0.001,0.002,0.009,0.01,0.002,0.003,0.01,0.007,0.01,0.005,0.011,0.009,0.002,0.009,0.006,0.001,0.005,0.008,0.009,-0.03,0.004,0.006,0.004,0.009,0.005,0.003,0.002,0.008,-0.002,0.004,0.01,0.0,0.011,0.009,0.014,0.002,0.016
397,-0.008,0.004,0.003,0.006,0.004,-0.003,0.011,0.001,0.004,0.027,0.003,0.005,0.0,0.002,0.01,0.011,0.004,0.007,0.011,0.008,0.01,0.005,0.012,0.007,0.002,0.008,0.008,0.005,0.007,0.008,0.01,-0.03,0.004,0.007,0.005,0.011,0.004,0.0,0.001,0.005,-0.001,0.004,0.011,0.001,0.01,0.009,0.015,0.002,0.015
398,-0.007,0.007,0.005,0.008,0.005,0.0,0.012,0.003,0.006,0.03,0.004,0.006,0.001,0.003,0.011,0.012,0.007,0.01,0.012,0.007,0.01,0.007,0.014,0.007,0.002,0.011,0.01,0.007,0.009,0.009,0.01,-0.03,0.007,0.011,0.006,0.013,0.004,0.002,0.004,0.007,0.001,0.005,0.011,0.004,0.01,0.011,0.016,0.004,0.015
399,-0.005,0.006,0.005,0.007,0.005,0.0,0.013,0.003,0.005,0.033,0.004,0.007,0.001,0.003,0.011,0.012,0.007,0.01,0.012,0.008,0.01,0.004,0.014,0.007,0.002,0.012,0.009,0.007,0.01,0.009,0.009,-0.029,0.007,0.011,0.006,0.014,0.005,0.002,0.005,0.009,0.001,0.005,0.01,0.004,0.013,0.011,0.015,0.002,0.014
400,-0.002,0.004,0.006,0.006,0.005,-0.001,0.013,0.003,0.004,0.036,0.005,0.007,0.001,0.002,0.011,0.011,0.008,0.009,0.012,0.008,0.01,0.003,0.015,0.008,0.001,0.015,0.009,0.006,0.011,0.009,0.006,-0.029,0.003,0.009,0.006,0.015,0.005,0.004,0.006,0.012,0.0,0.004,0.01,0.004,0.017,0.011,0.016,0.001,0.015
401,-0.002,0.002,0.006,0.005,0.004,-0.002,0.012,0.0,0.003,0.034,0.005,0.006,0.0,0.001,0.009,0.011,0.008,0.008,0.01,0.007,0.01,0.001,0.016,0.008,-0.002,0.014,0.007,0.005,0.01,0.008,0.003,-0.03,0.001,0.006,0.005,0.014,0.005,0.001,0.004,0.012,-0.001,0.004,0.009,0.003,0.016,0.01,0.015,-0.001,0.017
402,-0.002,0.003,0.006,0.004,0.003,-0.002,0.013,-0.001,0.005,0.033,0.004,0.006,-0.001,0.0,0.008,0.01,0.007,0.009,0.008,0.007,0.009,0.001,0.016,0.007,-0.002,0.014,0.008,0.006,0.01,0.006,0.001,-0.033,0.0,0.005,0.003,0.013,0.004,0.001,0.002,0.011,-0.001,0.004,0.009,0.0,0.013,0.008,0.015,-0.001,0.018
403,0.0,0.002,0.006,0.004,0.003,0.0,0.014,0.002,0.005,0.034,0.003,0.006,-0.001,0.001,0.009,0.008,0.006,0.007,0.006,0.006,0.008,0.003,0.015,0.007,0.0,0.016,0.009,0.004,0.008,0.006,0.002,-0.034,0.004,0.007,0.002,0.014,0.004,0.004,0.001,0.013,0.0,0.004,0.009,0.0,0.014,0.008,0.014,0.001,0.019
404,0.004,0.001,0.006,0.004,0.003,0.003,0.014,0.006,0.002,0.036,0.001,0.006,0.0,0.001,0.009,0.008,0.005,0.006,0.006,0.006,0.007,0.005,0.014,0.006,0.005,0.019,0.009,0.004,0.007,0.006,0.004,-0.032,0.006,0.008,0.002,0.013,0.004,0.008,0.003,0.016,0.002,0.002,0.008,0.0,0.018,0.008,0.016,0.004,0.02
405,0.002,0.001,0.004,0.004,0.003,0.002,0.012,0.007,0.002,0.037,0.002,0.006,-0.001,0.001,0.009,0.008,0.006,0.005,0.006,0.005,0.006,0.007,0.013,0.006,0.005,0.019,0.01,0.003,0.006,0.006,0.006,-0.029,0.006,0.009,0.003,0.014,0.003,0.009,0.006,0.017,0.003,0.001,0.008,0.0,0.018,0.008,0.016,0.005,0.019
406,0.002,0.001,0.003,0.005,0.004,-0.001,0.011,0.006,0.004,0.037,0.005,0.007,0.0,0.002,0.009,0.009,0.007,0.007,0.007,0.006,0.007,0.006,0.013,0.007,0.003,0.017,0.01,0.004,0.007,0.006,0.006,-0.029,0.006,0.009,0.004,0.015,0.004,0.007,0.006,0.014,0.004,0.003,0.009,0.001,0.015,0.009,0.015,0.005,0.019
407,0.004,0.004,0.005,0.006,0.004,-0.001,0.014,0.007,0.006,0.036,0.007,0.008,0.001,0.002,0.01,0.011,0.01,0.01,0.009,0.007,0.01,0.007,0.015,0.008,0.003,0.015,0.011,0.006,0.01,0.009,0.003,-0.029,0.007,0.01,0.006,0.018,0.005,0.007,0.007,0.012,0.003,0.005,0.011,0.002,0.015,0.01,0.017,0.004,0.02
408,0.004,0.006,0.006,0.006,0.005,0.001,0.016,0.007,0.005,0.035,0.008,0.009,0.002,0.003,0.011,0.013,0.01,0.009,0.01,0.008,0.011,0.008,0.016,0.009,0.004,0.016,0.013,0.007,0.012,0.01,0.003,-0.029,0.01,0.01,0.007,0.019,0.005,0.008,0.007,0.012,0.004,0.006,0.012,0.004,0.017,0.01,0.019,0.004,0.019
409,0.002,0.005,0.006,0.006,0.005,0.001,0.014,0.005,0.004,0.036,0.007,0.008,0.002,0.002,0.011,0.013,0.01,0.008,0.011,0.008,0.01,0.009,0.016,0.008,0.003,0.018,0.014,0.008,0.011,0.009,0.004,-0.03,0.009,0.008,0.006,0.019,0.004,0.006,0.006,0.012,0.006,0.003,0.011,0.005,0.017,0.01,0.02,0.004,0.017
410,-0.004,0.003,0.003,0.003,0.003,-0.003,0.009,0.001,0.002,0.032,0.004,0.005,0.0,-0.001,0.009,0.01,0.007,0.005,0.01,0.005,0.008,0.004,0.014,0.006,-0.002,0.016,0.01,0.004,0.007,0.006,0.002,-0.034,0.006,0.005,0.002,0.014,0.002,0.0,0.002,0.011,0.002,0.0,0.008,0.002,0.014,0.009,0.015,-0.001,0.013
411,-0.004,0.001,0.0,0.002,0.003,-0.005,0.006,0.0,0.002,0.03,0.002,0.005,-0.001,-0.001,0.009,0.009,0.006,0.003,0.008,0.004,0.007,0.002,0.011,0.006,-0.004,0.013,0.007,0.001,0.005,0.005,0.001,-0.035,0.003,0.003,0.0,0.011,0.001,0.0,-0.001,0.01,-0.001,-0.001,0.006,-0.001,0.012,0.008,0.011,-0.002,0.013
412,-0.003,0.002,0.002,0.004,0.004,-0.003,0.009,0.001,0.003,0.033,0.003,0.007,0.001,0.002,0.011,0.009,0.006,0.005,0.008,0.005,0.009,0.004,0.011,0.007,-0.001,0.013,0.008,0.002,0.006,0.007,0.002,-0.032,0.004,0.003,0.003,0.011,0.003,0.003,0.0,0.01,-0.002,0.001,0.009,-0.001,0.013,0.008,0.012,0.001,0.015
413,-0.002,0.004,0.004,0.007,0.006,0.0,0.011,0.002,0.005,0.034,0.005,0.009,0.002,0.004,0.012,0.01,0.007,0.007,0.009,0.006,0.01,0.007,0.013,0.009,0.005,0.013,0.009,0.004,0.008,0.008,0.004,-0.028,0.008,0.005,0.006,0.014,0.005,0.006,0.004,0.01,-0.001,0.004,0.011,0.002,0.015,0.009,0.016,0.004,0.016
414,0.0,0.005,0.003,0.007,0.006,0.001,0.014,0.004,0.006,0.034,0.005,0.008,0.002,0.003,0.012,0.011,0.009,0.009,0.01,0.007,0.009,0.009,0.015,0.008,0.005,0.013,0.011,0.006,0.011,0.009,0.005,-0.027,0.009,0.007,0.007,0.016,0.005,0.005,0.005,0.011,0.002,0.004,0.012,0.004,0.015,0.009,0.018,0.005,0.017
415,-0.002,0.005,0.001,0.006,0.004,-0.003,0.011,0.001,0.005,0.03,0.003,0.006,0.0,0.001,0.009,0.011,0.009,0.008,0.01,0.006,0.008,0.008,0.015,0.005,0.002,0.013,0.011,0.005,0.009,0.008,0.002,-0.028,0.007,0.008,0.005,0.015,0.003,0.002,0.005,0.009,0.001,0.004,0.01,0.004,0.012,0.008,0.017,0.002,0.015
416,-0.004,0.006,-0.001,0.005,0.003,-0.003,0.011,0.002,0.004,0.027,0.002,0.005,-0.001,0.001,0.008,0.011,0.009,0.008,0.01,0.006,0.007,0.007,0.014,0.004,-0.002,0.01,0.01,0.005,0.008,0.007,0.0,-0.029,0.004,0.009,0.004,0.014,0.002,0.002,0.004,0.008,0.0,0.003,0.009,0.003,0.011,0.008,0.014,0.001,0.015
417,-0.007,0.007,0.001,0.005,0.004,-0.003,0.013,0.002,0.003,0.03,0.003,0.006,-0.002,0.002,0.009,0.011,0.009,0.009,0.01,0.006,0.008,0.005,0.015,0.005,-0.001,0.012,0.009,0.006,0.008,0.007,0.003,-0.028,0.002,0.007,0.005,0.013,0.003,0.002,0.004,0.007,-0.001,0.003,0.009,0.002,0.011,0.008,0.013,0.002,0.014
418,-0.005,0.006,0.002,0.004,0.003,-0.003,0.013,0.002,0.002,0.034,0.002,0.006,-0.003,0.0,0.009,0.011,0.009,0.01,0.01,0.005,0.008,0.006,0.016,0.006,0.0,0.013,0.009,0.006,0.009,0.007,0.004,-0.031,0.004,0.007,0.005,0.014,0.002,0.003,0.004,0.009,-0.001,0.001,0.009,0.001,0.014,0.008,0.014,0.002,0.017
419,-0.001,0.006,0.002,0.004,0.003,-0.001,0.012,0.004,0.001,0.035,0.002,0.007,-0.003,-0.001,0.01,0.012,0.01,0.011,0.01,0.006,0.008,0.006,0.018,0.007,0.001,0.015,0.011,0.007,0.011,0.008,0.003,-0.033,0.007,0.008,0.005,0.016,0.004,0.004,0.006,0.014,0.001,0.0,0.01,0.003,0.016,0.01,0.018,0.004,0.022
420,-0.001,0.006,0.003,0.005,0.004,-0.003,0.01,0.001,0.001,0.035,0.003,0.007,-0.001,0.0,0.009,0.013,0.01,0.01,0.01,0.006,0.01,0.006,0.017,0.008,0.0,0.014,0.012,0.008,0.011,0.008,0.0,-0.034,0.008,0.009,0.005,0.015,0.005,0.003,0.008,0.012,0.004,0.001,0.012,0.005,0.015,0.012,0.019,0.005,0.021
421,-0.004,0.007,0.002,0.005,0.005,-0.005,0.009,0.0,0.001,0.031,0.003,0.006,0.0,0.0,0.009,0.013,0.009,0.009,0.01,0.006,0.009,0.004,0.016,0.007,-0.001,0.009,0.01,0.009,0.01,0.008,0.001,-0.033,0.006,0.007,0.006,0.014,0.005,0.002,0.004,0.008,0.001,0.002,0.012,0.005,0.012,0.012,0.017,0.003,0.017
422,-0.005,0.007,0.002,0.005,0.005,-0.005,0.008,0.0,0.002,0.027,0.003,0.006,0.0,0.001,0.009,0.012,0.009,0.009,0.011,0.006,0.009,0.004,0.015,0.007,-0.001,0.008,0.009,0.008,0.01,0.008,0.003,-0.029,0.005,0.008,0.007,0.013,0.004,0.002,0.003,0.006,-0.002,0.002,0.011,0.004,0.011,0.009,0.016,0.001,0.013
423,-0.003,0.006,0.002,0.006,0.005,-0.003,0.009,0.002,0.003,0.03,0.004,0.006,0.0,0.002,0.009,0.012,0.009,0.01,0.01,0.005,0.009,0.008,0.016,0.006,0.0,0.012,0.012,0.007,0.01,0.008,0.005,-0.029,0.004,0.009,0.007,0.015,0.003,0.003,0.005,0.007,-0.002,0.003,0.01,0.004,0.012,0.007,0.016,0.001,0.015
424,-0.003,0.006,0.004,0.007,0.005,-0.002,0.011,0.002,0.004,0.032,0.004,0.006,0.001,0.004,0.011,0.011,0.008,0.008,0.01,0.005,0.008,0.007,0.016,0.007,0.0,0.015,0.012,0.006,0.008,0.008,0.004,-0.027,0.003,0.008,0.006,0.015,0.004,0.004,0.005,0.012,-0.002,0.004,0.009,0.003,0.015,0.007,0.016,0.003,0.017
425,-0.006,0.004,0.004,0.008,0.005,-0.004,0.011,-0.002,0.004,0.031,0.003,0.005,0.001,0.004,0.009,0.009,0.006,0.006,0.008,0.004,0.007,0.005,0.014,0.006,-0.003,0.013,0.01,0.005,0.007,0.006,0.002,-0.027,0.002,0.007,0.004,0.014,0.003,0.002,0.003,0.012,-0.003,0.004,0.008,0.002,0.015,0.006,0.014,0.002,0.016
426,-0.009,0.004,0.003,0.006,0.004,-0.008,0.011,-0.005,0.003,0.028,0.002,0.003,0.0,0.002,0.008,0.008,0.006,0.005,0.006,0.003,0.006,0.003,0.014,0.004,-0.005,0.012,0.008,0.004,0.007,0.004,0.001,-0.029,0.003,0.006,0.002,0.013,0.001,-0.001,0.002,0.012,-0.001,0.003,0.007,0.0,0.013,0.006,0.012,0.003,0.017
427,-0.006,0.005,0.002,0.005,0.003,-0.007,0.01,-0.003,0.002,0.028,0.002,0.003,-0.001,0.001,0.008,0.008,0.008,0.006,0.006,0.003,0.006,0.004,0.015,0.004,-0.004,0.015,0.008,0.005,0.009,0.004,0.001,-0.029,0.006,0.008,0.001,0.014,0.001,-0.002,0.005,0.013,0.003,0.001,0.006,0.0,0.013,0.007,0.014,0.004,0.018
