487,0.002,0.002,0.002,0.003,-0.001,0.0,0.002,0.0,0.018,0.0,0.002
488,0.003,0.003,0.003,0.003,0.0,0.0,0.001,0.001,0.022,0.0,0.002
489,0.0,0.0,-0.001,-0.001,-0.004,-0.003,-0.002,-0.002,0.014,-0.004,0.0
490,-0.002,-0.002,-0.003,-0.004,-0.007,-0.005,-0.004,-0.004,0.011,-0.005,-0.003
491,-0.003,-0.003,-0.003,-0.005,-0.008,-0.006,-0.005,-0.006,0.013,-0.006,-0.004
492,-0.007,-0.007,-0.007,-0.008,-0.011,-0.009,-0.009,-0.009,0.007,-0.01,-0.007
493,-0.01,-0.009,-0.01,-0.01,-0.014,-0.01,-0.011,-0.009,0.001,-0.012,-0.009
494,-0.007,-0.007,-0.008,-0.008,-0.013,-0.008,-0.008,-0.007,0.0,-0.01,-0.007
495,-0.004,-0.003,-0.004,-0.003,-0.009,-0.006,-0.004,-0.004,0.009,-0.005,-0.003
496,-0.002,-0.002,-0.002,-0.001,-0.008,-0.005,-0.003,-0.003,0.014,-0.004,-0.002
497,-0.003,-0.002,-0.003,-0.002,-0.008,-0.004,-0.004,-0.004,0.014,-0.005,-0.003
498,-0.004,-0.003,-0.004,-0.004,-0.009,-0.005,-0.006,-0.005,0.009,-0.006,-0.004
499,-0.003,-0.004,-0.004,-0.004,-0.01,-0.005,-0.006,-0.006,0.001,-0.007,-0.005
500,-0.003,-0.004,-0.005,-0.004,-0.01,-0.005,-0.006,-0.007,-0.004,-0.007,-0.005
501,-0.002,-0.002,-0.004,-0.004,-0.009,-0.003,-0.004,-0.004,-0.002,-0.006,-0.004
502,-0.002,-0.002,-0.004,-0.005,-0.008,-0.002,-0.003,-0.003,0.0,-0.005,-0.004
503,-0.004,-0.004,-0.004,-0.005,-0.009,-0.003,-0.004,-0.004,-0.003,-0.006,-0.004
504,-0.005,-0.005,-0.005,-0.005,-0.01,-0.005,-0.005,-0.005,-0.008,-0.007,-0.005
505,-0.005,-0.006,-0.006,-0.006,-0.011,-0.006,-0.007,-0.006,-0.012,-0.009,-0.006
506,-0.006,-0.008,-0.008,-0.008,-0.013,-0.008,-0.009,-0.007,-0.01,-0.011,-0.008
507,-0.006,-0.009,-0.01,-0.009,-0.014,-0.009,-0.009,-0.008,-0.009,-0.011,-0.008
508,-0.006,-0.008,-0.01,-0.008,-0.013,-0.009,-0.008,-0.008,-0.008,-0.01,-0.007
509,-0.005,-0.007,-0.008,-0.007,-0.012,-0.008,-0.008,-0.008,-0.012,-0.01,-0.007
510,-0.003,-0.004,-0.006,-0.005,-0.01,-0.006,-0.007,-0.006,-0.014,-0.01,-0.006
511,-0.003,-0.004,-0.006,-0.005,-0.01,-0.007,-0.007,-0.006,-0.017,-0.01,-0.007
512,-0.004,-0.005,-0.005,-0.004,-0.009,-0.007,-0.007,-0.006,-0.021,-0.008,-0.004
513,-0.006,-0.006,-0.007,-0.005,-0.011,-0.008,-0.007,-0.007,-0.024,-0.008,-0.005
514,-0.008,-0.009,-0.009,-0.008,-0.013,-0.01,-0.009,-0.01,-0.026,-0.011,-0.008
515,-0.01,-0.011,-0.011,-0.01,-0.015,-0.012,-0.012,-0.012,-0.026,-0.013,-0.011
516,-0.011,-0.011,-0.012,-0.011,-0.016,-0.013,-0.012,-0.012,-0.026,-0.013,-0.012
517,-0.009,-0.009,-0.01,-0.01,-0.014,-0.011,-0.01,-0.009,-0.024,-0.011,-0.01
518,-0.008,-0.008,-0.009,-0.009,-0.014,-0.011,-0.009,-0.008,-0.022,-0.011,-0.009
519,-0.008,-0.009,-0.01,-0.009,-0.015,-0.011,-0.01,-0.009,-0.025,-0.012,-0.01
520,-0.009,-0.01,-0.011,-0.01,-0.016,-0.012,-0.012,-0.011,-0.029,-0.013,-0.011
521,-0.009,-0.01,-0.011,-0.01,-0.017,-0.012,-0.011,-0.012,-0.03,-0.013,-0.011
522,-0.008,-0.009,-0.01,-0.009,-0.016,-0.012,-0.01,-0.012,-0.029,-0.012,-0.011
523,-0.009,-0.01,-0.011,-0.009,-0.017,-0.013,-0.011,-0.012,-0.03,-0.013,-0.011
524,-0.008,-0.009,-0.011,-0.008,-0.016,-0.013,-0.01,-0.011,-0.031,-0.013,-0.01
525,-0.007,-0.008,-0.008,-0.006,-0.012,-0.01,-0.009,-0.008,-0.03,-0.01,-0.008
526,-0.007,-0.008,-0.008,-0.006,-0.012,-0.01,-0.009,-0.008,-0.029,-0.01,-0.008
527,-0.009,-0.01,-0.011,-0.008,-0.015,-0.011,-0.011,-0.01,-0.029,-0.01,-0.009
528,-0.011,-0.013,-0.013,-0.011,-0.017,-0.015,-0.014,-0.014,-0.034,-0.013,-0.012
529,-0.014,-0.015,-0.016,-0.014,-0.021,-0.018,-0.017,-0.016,-0.042,-0.017,-0.016
530,-0.015,-0.017,-0.017,-0.016,-0.023,-0.019,-0.017,-0.017,-0.05,-0.02,-0.017
531,-0.015,-0.016,-0.017,-0.016,-0.024,-0.018,-0.017,-0.017,-0.055,-0.02,-0.018
532,-0.011,-0.012,-0.013,-0.013,-0.018,-0.014,-0.013,-0.013,-0.048,-0.016,-0.014
533,-0.008,-0.01,-0.011,-0.011,-0.015,-0.011,-0.011,-0.011,-0.043,-0.014,-0.011
534,-0.009,-0.011,-0.012,-0.011,-0.016,-0.012,-0.012,-0.01,-0.044,-0.014,-0.01
535,-0.011,-0.013,-0.014,-0.012,-0.019,-0.014,-0.014,-0.012,-0.049,-0.016,-0.013
536,-0.012,-0.013,-0.014,-0.012,-0.019,-0.016,-0.016,-0.014,-0.053,-0.018,-0.014
537,-0.011,-0.012,-0.014,-0.012,-0.019,-0.016,-0.016,-0.015,-0.057,-0.017,-0.015
538,-0.011,-0.013,-0.015,-0.013,-0.02,-0.016,-0.016,-0.015,-0.06,-0.017,-0.015
539,-0.013,-0.014,-0.016,-0.015,-0.022,-0.015,-0.015,-0.015,-0.059,-0.017,-0.014
540,-0.012,-0.013,-0.014,-0.013,-0.019,-0.014,-0.013,-0.013,-0.054,-0.015,-0.012
541,-0.011,-0.011,-0.011,-0.01,-0.015,-0.012,-0.012,-0.012,-0.053,-0.013,-0.011
542,-0.011,-0.011,-0.012,-0.011,-0.017,-0.015,-0.013,-0.014,-0.058,-0.014,-0.013
543,-0.014,-0.015,-0.017,-0.016,-0.021,-0.019,-0.017,-0.017,-0.065,-0.019,-0.017
544,-0.015,-0.017,-0.019,-0.019,-0.025,-0.02,-0.019,-0.019,-0.068,-0.022,-0.02
545,-0.015,-0.016,-0.019,-0.019,-0.024,-0.019,-0.02,-0.018,-0.068,-0.022,-0.02
546,-0.013,-0.014,-0.016,-0.016,-0.021,-0.017,-0.018,-0.016,-0.064,-0.02,-0.017
547,-0.013,-0.014,-0.015,-0.015,-0.021,-0.018,-0.018,-0.015,-0.064,-0.019,-0.016
548,-0.014,-0.015,-0.017,-0.016,-0.023,-0.019,-0.019,-0.017,-0.064,-0.02,-0.017
549,-0.014,-0.016,-0.018,-0.017,-0.024,-0.019,-0.019,-0.018,-0.067,-0.02,-0.017
550,-0.013,-0.015,-0.017,-0.017,-0.023,-0.019,-0.018,-0.018,-0.069,-0.02,-0.016
551,-0.011,-0.013,-0.015,-0.014,-0.02,-0.016,-0.016,-0.015,-0.067,-0.017,-0.014
552,-0.011,-0.013,-0.014,-0.013,-0.019,-0.015,-0.015,-0.014,-0.065,-0.017,-0.014
553,-0.013,-0.014,-0.015,-0.014,-0.021,-0.016,-0.016,-0.014,-0.064,-0.017,-0.014
554,-0.014,-0.016,-0.016,-0.016,-0.022,-0.017,-0.017,-0.016,-0.064,-0.017,-0.015
555,-0.015,-0.016,-0.016,-0.017,-0.022,-0.019,-0.018,-0.017,-0.064,-0.018,-0.017
556,-0.013,-0.014,-0.015,-0.015,-0.02,-0.017,-0.016,-0.016,-0.062,-0.016,-0.015
557,-0.012,-0.013,-0.014,-0.014,-0.019,-0.016,-0.015,-0.016,-0.065,-0.016,-0.015
558,-0.014,-0.014,-0.017,-0.015,-0.02,-0.016,-0.016,-0.017,-0.066,-0.017,-0.016
559,-0.015,-0.016,-0.018,-0.017,-0.023,-0.016,-0.018,-0.018,-0.063,-0.019,-0.017
560,-0.015,-0.015,-0.017,-0.016,-0.022,-0.016,-0.017,-0.017,-0.06,-0.018,-0.016
561,-0.015,-0.016,-0.017,-0.016,-0.022,-0.017,-0.017,-0.017,-0.063,-0.019,-0.016
562,-0.015,-0.016,-0.017,-0.016,-0.021,-0.019,-0.018,-0.017,-0.064,-0.019,-0.016
563,-0.016,-0.017,-0.017,-0.016,-0.021,-0.019,-0.018,-0.017,-0.062,-0.019,-0.016
564,-0.014,-0.015,-0.017,-0.015,-0.019,-0.017,-0.017,-0.016,-0.059,-0.017,-0.015
565,-0.013,-0.014,-0.017,-0.014,-0.019,-0.016,-0.016,-0.015,-0.06,-0.017,-0.014
566,-0.015,-0.016,-0.019,-0.016,-0.021,-0.018,-0.018,-0.017,-0.063,-0.02,-0.016
567,-0.015,-0.016,-0.019,-0.017,-0.022,-0.02,-0.02,-0.018,-0.062,-0.02,-0.017
568,-0.015,-0.015,-0.017,-0.016,-0.022,-0.019,-0.018,-0.017,-0.06,-0.02,-0.016
569,-0.012,-0.012,-0.014,-0.012,-0.019,-0.016,-0.014,-0.014,-0.058,-0.017,-0.013
570,-0.011,-0.011,-0.012,-0.011,-0.018,-0.016,-0.013,-0.014,-0.057,-0.016,-0.012
571,-0.009,-0.01,-0.011,-0.01,-0.016,-0.014,-0.013,-0.013,-0.056,-0.014,-0.012
572,-0.006,-0.008,-0.009,-0.008,-0.014,-0.012,-0.012,-0.011,-0.054,-0.012,-0.01
573,-0.009,-0.009,-0.01,-0.008,-0.015,-0.014,-0.012,-0.01,-0.054,-0.014,-0.01
574,-0.011,-0.011,-0.013,-0.01,-0.017,-0.016,-0.014,-0.013,-0.055,-0.015,-0.012
575,-0.012,-0.012,-0.013,-0.011,-0.018,-0.016,-0.014,-0.014,-0.055,-0.016,-0.013
576,-0.01,-0.011,-0.013,-0.01,-0.017,-0.013,-0.013,-0.014,-0.056,-0.015,-0.011
577,-0.012,-0.012,-0.014,-0.011,-0.019,-0.013,-0.013,-0.013,-0.056,-0.015,-0.011
578,-0.013,-0.014,-0.016,-0.014,-0.02,-0.015,-0.016,-0.014,-0.051,-0.017,-0.013
579,-0.013,-0.014,-0.015,-0.015,-0.019,-0.015,-0.015,-0.013,-0.043,-0.017,-0.014
580,-0.012,-0.013,-0.013,-0.015,-0.017,-0.014,-0.014,-0.013,-0.039,-0.016,-0.012
581,-0.012,-0.013,-0.013,-0.014,-0.017,-0.014,-0.014,-0.013,-0.04,-0.015,-0.012
582,-0.013,-0.014,-0.013,-0.013,-0.017,-0.014,-0.014,-0.013,-0.043,-0.015,-0.012
583,-0.012,-0.014,-0.013,-0.011,-0.017,-0.014,-0.015,-0.014,-0.045,-0.014,-0.012
584,-0.012,-0.014,-0.014,-0.01,-0.017,-0.015,-0.015,-0.014,-0.045,-0.015,-0.013
585,-0.01,-0.01,-0.012,-0.009,-0.015,-0.013,-0.013,-0.011,-0.045,-0.012,-0.01
586,-0.005,-0.005,-0.006,-0.005,-0.011,-0.009,-0.008,-0.006,-0.04,-0.01,-0.007
587,-0.002,-0.001,-0.002,-0.003,-0.008,-0.006,-0.005,-0.004,-0.039,-0.006,-0.004
588,-0.002,-0.003,-0.003,-0.004,-0.008,-0.008,-0.005,-0.005,-0.036,-0.005,-0.005
589,-0.003,-0.004,-0.005,-0.005,-0.008,-0.009,-0.005,-0.006,-0.032,-0.006,-0.006
590,-0.005,-0.005,-0.005,-0.005,-0.007,-0.009,-0.005,-0.007,-0.026,-0.006,-0.004
591,-0.004,-0.003,-0.004,-0.004,-0.005,-0.006,-0.003,-0.005,-0.019,-0.006,-0.002
592,-0.004,-0.003,-0.004,-0.004,-0.006,-0.006,-0.004,-0.004,-0.018,-0.007,-0.003
593,-0.006,-0.005,-0.006,-0.007,-0.009,-0.008,-0.007,-0.005,-0.021,-0.011,-0.007
594,-0.009,-0.009,-0.009,-0.01,-0.012,-0.011,-0.011,-0.009,-0.024,-0.014,-0.01
595,-0.008,-0.009,-0.009,-0.009,-0.012,-0.011,-0.01,-0.01,-0.024,-0.012,-0.009
596,-0.003,-0.004,-0.004,-0.005,-0.007,-0.007,-0.005,-0.007,-0.02,-0.009,-0.006
597,0.0,-0.002,-0.002,-0.001,-0.004,-0.005,-0.003,-0.004,-0.022,-0.007,-0.005
598,-0.003,-0.005,-0.005,-0.006,-0.007,-0.009,-0.006,-0.007,-0.03,-0.01,-0.008
599,-0.005,-0.006,-0.006,-0.007,-0.009,-0.011,-0.008,-0.009,-0.035,-0.011,-0.009
600,-0.005,-0.006,-0.005,-0.007,-0.008,-0.011,-0.007,-0.009,-0.03,-0.01,-0.007
601,-0.002,-0.002,-0.001,0.0,-0.003,-0.008,-0.005,-0.006,-0.02,-0.006,-0.003
602,-0.003,-0.004,-0.002,-0.001,-0.004,-0.008,-0.006,-0.006,-0.014,-0.007,-0.003
603,-0.002,-0.003,-0.002,-0.002,-0.004,-0.005,-0.006,-0.004,-0.011,-0.007,-0.004
604,0.0,-0.002,-0.002,-0.001,-0.003,-0.003,-0.003,-0.003,-0.011,-0.005,-0.004
605,0.001,0.0,0.0,0.002,-0.001,-0.002,0.0,-0.002,-0.011,-0.002,-0.001
606,0.004,0.003,0.003,0.003,0.001,-0.001,0.002,0.0,-0.011,0.001,0.001
607,0.006,0.005,0.004,0.005,0.003,0.0,0.002,0.002,-0.007,0.001,0.003
608,0.004,0.004,0.004,0.005,0.003,-0.001,0.0,0.001,-0.004,0.0,0.002
609,0.002,0.001,0.003,0.005,0.001,-0.002,-0.001,-0.001,0.0,-0.001,0.002
610,0.003,0.001,0.003,0.004,-0.001,-0.003,0.0,-0.001,-0.001,0.0,0.001
611,0.004,0.002,0.004,0.002,0.0,-0.003,0.001,-0.001,-0.001,0.0,0.001
612,0.005,0.004,0.004,0.004,0.002,-0.001,0.003,0.0,-0.003,0.002,0.003
613,0.003,0.003,0.004,0.005,0.003,0.0,0.002,0.001,0.0,0.001,0.005
614,0.003,0.005,0.005,0.007,0.004,0.001,0.003,0.003,0.002,0.003,0.006
615,0.006,0.008,0.007,0.01,0.008,0.003,0.006,0.006,0.004,0.006,0.008
616,0.01,0.01,0.011,0.013,0.011,0.007,0.01,0.009,0.006,0.009,0.011
617,0.012,0.012,0.012,0.015,0.012,0.009,0.011,0.01,0.009,0.009,0.012
618,0.01,0.01,0.011,0.013,0.01,0.007,0.009,0.007,0.006,0.007,0.01
619,0.007,0.006,0.007,0.008,0.008,0.005,0.006,0.004,0.004,0.004,0.007
620,0.006,0.006,0.007,0.008,0.007,0.005,0.007,0.004,0.01,0.004,0.007
621,0.008,0.008,0.008,0.008,0.01,0.006,0.009,0.008,0.018,0.005,0.009
622,0.01,0.009,0.009,0.009,0.011,0.007,0.01,0.01,0.02,0.007,0.011
623,0.007,0.008,0.006,0.006,0.009,0.006,0.008,0.006,0.018,0.003,0.007
624,0.004,0.006,0.005,0.004,0.007,0.005,0.005,0.002,0.019,0.002,0.004
625,0.006,0.006,0.006,0.006,0.008,0.006,0.004,0.003,0.022,0.002,0.003
626,0.009,0.009,0.009,0.009,0.011,0.007,0.007,0.007,0.024,0.005,0.007
627,0.012,0.011,0.01,0.011,0.012,0.009,0.011,0.011,0.027,0.007,0.01
628,0.01,0.01,0.009,0.01,0.011,0.009,0.011,0.011,0.027,0.008,0.01
629,0.007,0.007,0.007,0.006,0.01,0.006,0.009,0.008,0.023,0.008,0.009
630,0.005,0.005,0.005,0.004,0.008,0.004,0.005,0.005,0.021,0.005,0.006
631,0.004,0.004,0.004,0.004,0.006,0.003,0.003,0.004,0.024,0.003,0.005
632,0.006,0.006,0.007,0.007,0.007,0.007,0.005,0.005,0.027,0.003,0.007
633,0.007,0.008,0.009,0.008,0.009,0.006,0.008,0.007,0.026,0.006,0.009
634,0.01,0.011,0.01,0.01,0.012,0.008,0.01,0.009,0.026,0.009,0.011
635,0.011,0.011,0.01,0.012,0.011,0.006,0.009,0.009,0.027,0.009,0.011
636,0.012,0.012,0.011,0.014,0.012,0.006,0.009,0.009,0.026,0.009,0.01
637,0.011,0.012,0.013,0.014,0.012,0.006,0.01,0.009,0.022,0.008,0.01
638,0.008,0.01,0.011,0.012,0.011,0.005,0.01,0.008,0.019,0.007,0.01
639,0.007,0.008,0.009,0.012,0.011,0.006,0.009,0.008,0.019,0.007,0.011
640,0.005,0.006,0.008,0.011,0.009,0.005,0.008,0.005,0.016,0.008,0.009
641,0.007,0.007,0.009,0.011,0.009,0.006,0.008,0.006,0.013,0.008,0.01
642,0.005,0.006,0.009,0.008,0.007,0.004,0.006,0.005,0.013,0.006,0.007
643,0.006,0.007,0.008,0.007,0.007,0.003,0.006,0.006,0.019,0.005,0.007
644,0.007,0.007,0.008,0.008,0.007,0.004,0.006,0.007,0.024,0.006,0.008
645,0.011,0.011,0.01,0.011,0.009,0.008,0.009,0.011,0.029,0.01,0.011
646,0.011,0.011,0.011,0.012,0.011,0.009,0.011,0.011,0.035,0.011,0.013
647,0.009,0.011,0.01,0.012,0.01,0.008,0.01,0.009,0.039,0.011,0.012
648,0.009,0.011,0.011,0.012,0.01,0.009,0.011,0.009,0.04,0.011,0.012
649,0.012,0.012,0.014,0.014,0.013,0.011,0.013,0.011,0.04,0.012,0.013
650,0.014,0.014,0.016,0.017,0.015,0.012,0.015,0.013,0.036,0.013,0.015
651,0.015,0.014,0.016,0.015,0.015,0.012,0.015,0.014,0.032,0.012,0.015
652,0.012,0.011,0.013,0.012,0.012,0.01,0.013,0.011,0.028,0.011,0.013
653,0.011,0.011,0.012,0.01,0.011,0.011,0.012,0.011,0.027,0.011,0.013
654,0.012,0.011,0.013,0.012,0.012,0.01,0.012,0.011,0.026,0.012,0.013
655,0.014,0.014,0.014,0.015,0.016,0.011,0.014,0.014,0.029,0.012,0.014
656,0.013,0.014,0.013,0.014,0.016,0.01,0.012,0.012,0.037,0.011,0.012
657,0.009,0.01,0.009,0.01,0.012,0.006,0.008,0.007,0.039,0.006,0.009
658,0.007,0.007,0.008,0.009,0.01,0.004,0.007,0.006,0.038,0.005,0.008
659,0.009,0.008,0.008,0.009,0.01,0.006,0.008,0.007,0.037,0.005,0.009
660,0.012,0.013,0.011,0.011,0.013,0.009,0.011,0.01,0.039,0.007,0.011
661,0.011,0.013,0.011,0.01,0.012,0.007,0.01,0.009,0.04,0.007,0.01
662,0.009,0.011,0.011,0.009,0.011,0.006,0.009,0.008,0.038,0.007,0.01
663,0.007,0.007,0.008,0.008,0.008,0.005,0.005,0.006,0.032,0.005,0.007
664,0.006,0.007,0.008,0.008,0.01,0.008,0.006,0.008,0.027,0.006,0.008
665,0.007,0.007,0.009,0.009,0.011,0.009,0.008,0.008,0.027,0.007,0.01
666,0.006,0.006,0.008,0.008,0.011,0.007,0.007,0.007,0.03,0.008,0.011
667,0.004,0.004,0.004,0.007,0.008,0.004,0.005,0.005,0.035,0.006,0.009
668,0.004,0.004,0.004,0.008,0.008,0.004,0.004,0.005,0.038,0.005,0.007
669,0.008,0.008,0.008,0.012,0.01,0.007,0.007,0.008,0.043,0.007,0.008
670,0.009,0.009,0.01,0.012,0.011,0.009,0.008,0.009,0.042,0.008,0.009
671,0.007,0.007,0.008,0.01,0.009,0.006,0.007,0.006,0.036,0.006,0.007
672,0.006,0.006,0.007,0.007,0.007,0.002,0.006,0.004,0.032,0.003,0.005
673,0.009,0.008,0.007,0.009,0.009,0.003,0.007,0.006,0.038,0.005,0.007
674,0.01,0.011,0.009,0.011,0.01,0.005,0.009,0.008,0.045,0.007,0.009
675,0.009,0.011,0.009,0.01,0.011,0.006,0.009,0.007,0.043,0.006,0.008
676,0.009,0.009,0.009,0.009,0.01,0.005,0.009,0.006,0.037,0.006,0.007
677,0.009,0.008,0.008,0.009,0.009,0.005,0.007,0.006,0.032,0.006,0.008
678,0.008,0.007,0.007,0.011,0.008,0.005,0.006,0.006,0.029,0.006,0.008
679,0.006,0.006,0.007,0.01,0.007,0.004,0.005,0.004,0.027,0.004,0.006
680,0.008,0.006,0.006,0.008,0.007,0.004,0.004,0.003,0.03,0.002,0.003
681,0.009,0.007,0.006,0.007,0.008,0.003,0.005,0.003,0.033,0.003,0.004
682,0.008,0.007,0.007,0.006,0.009,0.004,0.006,0.005,0.036,0.004,0.006
683,0.007,0.007,0.008,0.008,0.01,0.006,0.007,0.008,0.04,0.006,0.008
684,0.008,0.009,0.01,0.01,0.012,0.008,0.009,0.009,0.046,0.008,0.011
685,0.009,0.011,0.012,0.013,0.013,0.009,0.01,0.011,0.042,0.011,0.013
686,0.014,0.015,0.016,0.016,0.017,0.012,0.013,0.014,0.035,0.015,0.017
687,0.017,0.016,0.016,0.018,0.018,0.013,0.014,0.013,0.028,0.014,0.017
688,0.017,0.016,0.016,0.019,0.018,0.014,0.015,0.013,0.028,0.015,0.016
689,0.015,0.012,0.014,0.018,0.014,0.011,0.013,0.011,0.029,0.012,0.013
690,0.01,0.008,0.011,0.014,0.011,0.007,0.01,0.009,0.027,0.01,0.01
691,0.011,0.01,0.012,0.011,0.011,0.007,0.01,0.009,0.026,0.01,0.01
692,0.014,0.012,0.014,0.013,0.014,0.01,0.013,0.012,0.028,0.014,0.013
693,0.015,0.014,0.015,0.015,0.015,0.011,0.015,0.012,0.027,0.014,0.015
694,0.013,0.012,0.013,0.015,0.014,0.009,0.012,0.011,0.024,0.012,0.013
695,0.012,0.011,0.012,0.013,0.012,0.008,0.01,0.01,0.021,0.009,0.011
696,0.014,0.012,0.012,0.014,0.013,0.01,0.011,0.012,0.026,0.01,0.013
697,0.013,0.014,0.014,0.014,0.014,0.01,0.013,0.013,0.032,0.011,0.015
698,0.012,0.013,0.012,0.012,0.013,0.01,0.012,0.012,0.033,0.01,0.013
699,0.009,0.01,0.009,0.01,0.011,0.009,0.01,0.01,0.026,0.007,0.01
700,0.006,0.006,0.006,0.007,0.007,0.005,0.005,0.005,0.019,0.004,0.006
701,0.004,0.003,0.004,0.006,0.005,0.001,0.003,0.002,0.018,0.001,0.004
702,0.004,0.004,0.005,0.008,0.005,0.002,0.005,0.003,0.019,0.003,0.006
703,0.008,0.007,0.008,0.01,0.009,0.006,0.007,0.007,0.018,0.005,0.008
704,0.01,0.008,0.01,0.009,0.01,0.008,0.007,0.009,0.013,0.004,0.007
705,0.009,0.007,0.009,0.006,0.008,0.007,0.006,0.008,0.011,0.002,0.005
706,0.01,0.009,0.011,0.011,0.009,0.008,0.009,0.009,0.017,0.005,0.008
707,0.012,0.013,0.014,0.016,0.012,0.01,0.013,0.012,0.021,0.01,0.014
708,0.013,0.015,0.015,0.018,0.015,0.009,0.014,0.011,0.02,0.011,0.015
709,0.012,0.013,0.012,0.014,0.014,0.006,0.011,0.008,0.024,0.008,0.013
710,0.008,0.009,0.008,0.012,0.011,0.004,0.007,0.006,0.032,0.007,0.01
711,0.008,0.009,0.01,0.013,0.011,0.006,0.007,0.009,0.037,0.009,0.012
712,0.009,0.01,0.011,0.012,0.012,0.007,0.008,0.011,0.032,0.009,0.011
713,0.009,0.009,0.01,0.008,0.011,0.006,0.008,0.008,0.021,0.006,0.008
714,0.006,0.007,0.005,0.004,0.008,0.002,0.004,0.005,0.012,0.002,0.005
715,0.005,0.006,0.004,0.005,0.008,0.002,0.004,0.004,0.012,0.002,0.006
716,0.006,0.007,0.008,0.01,0.008,0.005,0.006,0.005,0.016,0.005,0.008
717,0.007,0.008,0.009,0.012,0.008,0.005,0.008,0.004,0.017,0.008,0.009
718,0.01,0.011,0.01,0.012,0.009,0.005,0.009,0.007,0.013,0.007,0.008
719,0.013,0.012,0.01,0.01,0.01,0.004,0.009,0.008,0.014,0.006,0.007
720,0.012,0.01,0.009,0.009,0.008,0.003,0.007,0.006,0.015,0.004,0.005
721,0.01,0.01,0.009,0.009,0.008,0.004,0.006,0.005,0.015,0.004,0.006
722,0.008,0.009,0.008,0.009,0.01,0.006,0.006,0.006,0.017,0.004,0.007
723,0.008,0.009,0.009,0.009,0.011,0.007,0.009,0.009,0.02,0.006,0.009
724,0.007,0.008,0.008,0.008,0.009,0.006,0.008,0.008,0.019,0.006,0.009
725,0.005,0.007,0.008,0.008,0.007,0.006,0.006,0.007,0.015,0.006,0.006
726,0.003,0.005,0.006,0.006,0.004,0.004,0.004,0.005,0.011,0.003,0.003
727,0.004,0.003,0.005,0.004,0.003,0.003,0.005,0.004,0.01,0.001,0.003
728,0.007,0.005,0.006,0.005,0.006,0.004,0.006,0.005,0.01,0.001,0.005
729,0.008,0.007,0.006,0.007,0.007,0.004,0.006,0.006,0.012,0.002,0.006
730,0.005,0.006,0.005,0.005,0.005,-0.001,0.001,0.002,0.013,0.0,0.002
731,0.005,0.006,0.005,0.006,0.006,-0.001,0.002,0.001,0.016,0.001,0.003
732,0.008,0.009,0.007,0.009,0.009,0.003,0.006,0.004,0.017,0.004,0.007
733,0.007,0.008,0.006,0.008,0.007,0.003,0.005,0.004,0.015,0.003,0.005
734,0.001,0.002,-0.001,0.0,0.0,-0.004,-0.003,-0.002,0.007,-0.005,-0.003
735,-0.002,-0.003,-0.005,-0.005,-0.006,-0.008,-0.007,-0.006,0.0,-0.01,-0.009
736,-0.001,-0.003,-0.003,-0.005,-0.006,-0.006,-0.005,-0.006,-0.003,-0.008,-0.007
737,0.002,-0.002,0.0,-0.001,-0.003,-0.003,-0.001,-0.003,-0.004,-0.005,-0.003
738,0.004,0.002,0.004,0.003,0.001,0.0,0.003,0.001,-0.002,-0.001,0.001
739,0.005,0.004,0.005,0.004,0.002,0.001,0.003,0.002,0.001,0.001,0.003
740,0.003,0.003,0.004,0.002,0.001,0.0,0.001,0.0,0.002,0.002,0.003
741,0.001,0.001,0.0,0.0,-0.001,-0.003,0.0,-0.001,-0.001,0.0,0.002
742,0.003,0.003,0.002,0.003,0.002,-0.001,0.003,0.002,-0.001,0.003,0.006
743,0.004,0.004,0.004,0.006,0.003,-0.001,0.004,0.003,0.003,0.004,0.008
744,0.001,0.0,0.003,0.005,0.002,-0.003,0.002,0.0,0.005,0.002,0.003
745,-0.002,-0.002,0.0,0.002,-0.001,-0.007,-0.001,-0.003,0.005,-0.002,-0.001
746,0.0,-0.001,0.0,0.002,-0.001,-0.007,-0.001,-0.002,0.004,-0.002,-0.001
747,0.0,-0.001,0.001,0.004,0.001,-0.004,-0.001,0.0,0.006,0.0,0.002
748,0.0,0.001,0.002,0.006,0.003,-0.001,-0.001,0.002,0.006,0.002,0.004
749,-0.001,0.0,0.0,0.004,0.002,0.0,-0.001,0.0,0.003,0.001,0.002
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.001,-0.001,0.0,-0.002,-0.003,-0.001,0.0,-0.001,-0.001,-0.002,0.0
752,0.002,0.0,0.001,-0.001,-0.004,-0.002,0.0,-0.001,-0.003,-0.001,0.0
753,0.0,-0.001,-0.001,-0.001,-0.005,-0.002,0.0,-0.002,-0.004,-0.001,0.0
754,0.0,-0.001,0.0,0.0,-0.003,-0.001,0.001,-0.002,0.001,0.0,0.0
755,0.002,-0.001,0.0,0.0,-0.001,-0.002,0.0,-0.002,0.004,0.0,0.001
756,0.004,0.002,0.003,0.004,0.003,-0.002,0.003,0.0,0.004,0.001,0.003
757,0.006,0.005,0.005,0.006,0.005,0.0,0.003,0.001,0.003,0.001,0.004
758,0.006,0.005,0.006,0.007,0.004,0.004,0.004,0.002,0.005,0.002,0.004
759,0.005,0.004,0.004,0.005,0.002,0.004,0.003,0.001,0.005,0.001,0.003
760,0.005,0.006,0.005,0.006,0.005,0.003,0.004,0.003,0.011,0.001,0.004
